State_Name,Assembly_No,Year,Women_Percentage
Arunachal_Pradesh,10,2019,5
Arunachal_Pradesh,9,2014,3.33
Arunachal_Pradesh,8,2009,3.33
Arunachal_Pradesh,7,2004,0
Arunachal_Pradesh,6,1999,1.69
Arunachal_Pradesh,5,1995,1.67
Arunachal_Pradesh,4,1990,1.67
Arunachal_Pradesh,3,1984,6.67
Arunachal_Pradesh,2,1980,3.33
Arunachal_Pradesh,1,1978,0
