State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Arunachal_Pradesh,1984,3,JNP,30,224717,27867,3,0,3,0.0,0,0.38,3.03,5,JANATA PARTY
Arunachal_Pradesh,1984,3,PPA,30,224717,95016,13,4,1,30.76923076923077,13.33,15.54,36.74,3,PEOPLE'S PARTY OF ARUNACHAL
Arunachal_Pradesh,1980,2,INC(I),30,170817,168931,28,13,2,46.42857142857143,43.33,42.58,43.06,1,INDIAN NATIONAL CONGRESS (I)
Arunachal_Pradesh,1980,2,INC(U),30,170817,63949,11,0,7,0.0,0,4.89,13.07,4,
Arunachal_Pradesh,1980,2,IND,30,170817,170817,28,4,19,14.285714285714286,13.33,11.54,11.54,3,INDEPENDENT
Arunachal_Pradesh,1980,2,PPA,30,170817,164805,28,13,2,46.42857142857143,43.33,40.98,42.48,2,PEOPLE'S PARTY OF ARUNACHAL
Arunachal_Pradesh,1978,1,INC,30,158988,10109,1,0,1,0.0,0,0.45,7.12,4,INDIAN NATIONAL CONGRESS
Arunachal_Pradesh,1978,1,IND,30,158988,158988,35,5,14,14.285714285714286,16.67,27.23,27.23,3,INDEPENDENT
Arunachal_Pradesh,1978,1,JNP,30,158988,152787,29,17,1,58.62068965517241,56.67,42.08,43.79,1,JANATA PARTY
Arunachal_Pradesh,1978,1,PPA,30,158988,127057,21,8,1,38.095238095238095,26.67,30.24,37.84,2,PEOPLE'S PARTY OF ARUNACHAL
