State_Name,Year,Assembly_No,Party,Total_Cand,Winners,Deposit_Lost,Avg_Winning_Margin,Strike_Rate,position
Andhra_Pradesh,1967,4,CPI,104,11,47,1.24,10.58,6
Andhra_Pradesh,1967,4,CPM,83,9,26,0.86,10.84,5
Andhra_Pradesh,1967,4,INC,287,165,7,11.09,57.49,1
Andhra_Pradesh,1967,4,IND,401,68,241,2.66,16.96,3
Andhra_Pradesh,1967,4,RPI,11,1,10,1.53,9.09,7
Andhra_Pradesh,1967,4,SSP,8,1,5,1.84,12.5,4
Andhra_Pradesh,1967,4,SWA,90,29,29,4.62,32.22,2
Andhra_Pradesh,1962,3,CPI,136,51,8,3.88,37.5,2
Andhra_Pradesh,1962,3,INC,300,177,1,11.11,59.0,1
Andhra_Pradesh,1962,3,IND,302,51,174,1.88,16.89,3
Andhra_Pradesh,1962,3,SOC,15,2,11,2.04,13.33,5
Andhra_Pradesh,1962,3,SWA,141,19,70,2,13.48,4
