State_Name,Assembly_No,Year,Parties_Contested,Parties_Represented
Himachal_Pradesh,14,2022,14,2
Himachal_Pradesh,13,2017,18,3
Himachal_Pradesh,12,2012,15,3
Himachal_Pradesh,11,2007,12,3
Himachal_Pradesh,10,2003,12,5
Himachal_Pradesh,9,1998,12,3
Himachal_Pradesh,8,1993,10,3
Himachal_Pradesh,7,1990,11,4
Himachal_Pradesh,6,1985,6,3
Himachal_Pradesh,5,1982,6,3
Himachal_Pradesh,4,1977,4,2
Himachal_Pradesh,3,1972,7,4
Himachal_Pradesh,2,1967,8,4
