State_Name,Assembly_No,Year,Total_Candidates,Deposit_Lost
Himachal_Pradesh,14,2022,412,261
Himachal_Pradesh,13,2017,338,197
Himachal_Pradesh,12,2012,459,304
Himachal_Pradesh,11,2007,336,187
Himachal_Pradesh,10,2003,408,241
Himachal_Pradesh,9,1998,369,212
Himachal_Pradesh,8,1993,416,269
Himachal_Pradesh,7,1990,446,306
Himachal_Pradesh,6,1985,294,159
Himachal_Pradesh,5,1982,441,289
Himachal_Pradesh,4,1977,330,183
Himachal_Pradesh,3,1972,297,165
Himachal_Pradesh,2,1967,269,138
