State_Name,Assembly_No,Year,Total_Candidates,Deposit_Lost
West_Bengal,17,2021,2132,1510
West_Bengal,16,2016,1961,1334
West_Bengal,15,2011,1792,1190
West_Bengal,14,2006,1654,1046
West_Bengal,13,2001,1676,1072
West_Bengal,12,1996,2035,1430
West_Bengal,11,1991,1903,1264
West_Bengal,10,1987,1497,903
West_Bengal,9,1982,1204,600
West_Bengal,8,1977,1572,855
West_Bengal,7,1972,833,258
West_Bengal,6,1971,1405,755
West_Bengal,5,1969,1019,431
West_Bengal,4,1967,1058,416
West_Bengal,3,1962,961,411
