State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Gujarat,2002,10,69,DARIAPUR-KAZIPUR,GEN,K.G.PATEL,NCP,1407,3,2.02,,,,2.02
Gujarat,2002,10,69,DARIAPUR-KAZIPUR,GEN,AGRAWAL KESHRIMAL HIRALALJI,SAP,365,6,0.52,6,PATEL RAMESHBHAI KALIDAS,0,0.24
Gujarat,2002,10,69,DARIAPUR-KAZIPUR,GEN,GEHLOT JITENDRA B.,JD(U),345,7,0.5,,,,0.5
Gujarat,2002,10,69,DARIAPUR-KAZIPUR,GEN,DARJI MADANLAL GODAJI,SP,113,9,0.16,,,,0.16
Gujarat,2002,10,70,SHAHPUR,GEN,PATEL KAUSHIKKUMAR JAMNADAS (KAUSHIK PATEL),BJP,30708,1,50.81,1,KAUSHIKKUMAR JAMNADAS PATEL (KAUSHIK PATEL),0,-3.81
Gujarat,2002,10,70,SHAHPUR,GEN,SHAH PANKAJKUMAR JAYANTILAL (PANKAJ SHAH),INC,28634,2,47.38,2,SHAH JITENDRAKUMAR C.,0,10.32
Gujarat,2002,10,70,SHAHPUR,GEN,KANUBHAI BABUBHAI RANA,ABJS,234,4,0.39,,,,0.39
Gujarat,2002,10,71,KALUPUR,GEN,SHAIKH MOHAMMED FAROOQ HUSAINMIYA (FAROOQ,INC,33113,1,58.5,1,SHAIKHMOHMMAD FARUK H. (FARUK SHAIKH),0,10.23
Gujarat,2002,10,71,KALUPUR,GEN,BRAMBHAT KRUSHNAVADAN SOMNATHBHAI,BJP,22611,2,39.94,2,BHUPENDRAKUMAR S. PATNI,0,-6.63
Gujarat,2002,10,71,KALUPUR,GEN,SHAIKH SAMSUDDIN NASIRUDDIN,LSWP,314,4,0.55,,,,0.55
Gujarat,2002,10,72,ASARWA,GEN,JADEJA PRADIPSINH BHAGVATSINH,BJP,61877,1,55.18,1,PATEL AMRISHKUMAR GOVINDLAL,0,14.58
Gujarat,2002,10,72,ASARWA,GEN,CHETAN PRABODHBHAI RAVAL,INC,37174,2,33.15,2,PRABODH RAVAL,0,-6.61
Gujarat,2002,10,72,ASARWA,GEN,PARMAR PRAHLADBHAI MOHANBHAI,BSP,1700,5,1.52,5,PATEL BHARATBHAI K.,0,0.97
