State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Mysore,1962,3,165,CUBBONPET,GEN,A. K. ANANTHAKRISHNA,PSP,541,4,1.91,,,,1.91
Mysore,1962,3,165,CUBBONPET,GEN,ALLAMPLLI VENKATARAM,JS,183,5,0.64,,,,0.64
Mysore,1962,3,166,ULSOOR,GEN,GRACE TUCKER,INC,6753,1,27.1,,,,27.1
Mysore,1962,3,166,ULSOOR,GEN,K. KANNAN,PSP,6078,3,24.39,,,,24.39
Mysore,1962,3,166,ULSOOR,GEN,R. C. PARANJOTHI,SWA,2403,4,9.64,,,,9.64
Mysore,1962,3,166,ULSOOR,GEN,B. K. SRIRAMAIAH,SOC,1531,6,6.14,,,,6.14
Mysore,1962,3,167,BROADWAY,GEN,H. R. ABDUL GAFFAR,INC,6243,1,27.86,,,,27.86
Mysore,1962,3,167,BROADWAY,GEN,N. NEELAVENI,SWA,3489,3,15.57,,,,15.57
Mysore,1962,3,167,BROADWAY,GEN,S. HAMEED SHAH,PSP,2529,5,11.29,,,,11.29
Mysore,1962,3,167,BROADWAY,GEN,S. V. PATHY,DMK,2265,6,10.11,,,,10.11
Mysore,1962,3,168,YESHWANTAPURA,GEN,K. V. BYRE GOWDA,INC,14215,1,44.59,,,,44.59
Mysore,1962,3,168,YESHWANTAPURA,GEN,K. VAJRAVELU,CPI,2890,3,9.07,,,,9.07
Mysore,1962,3,169,YELAHANKA,SC,Y. RAMAKRISHNA,INC,17217,1,62.79,,,,62.79
Mysore,1962,3,169,YELAHANKA,SC,C. BALASUNDARAM,REP,5403,2,19.71,,,,19.71
Mysore,1962,3,169,YELAHANKA,SC,NARAYANAMMA,JS,707,5,2.58,,,,2.58
Mysore,1962,3,170,HOSKOTE,GEN,B. CHANABYRE GOWDA,SWA,20643,1,56.32,,,,56.32
Mysore,1962,3,170,HOSKOTE,GEN,N. CHIKKE GOWDA,INC,16012,2,43.68,,,,43.68
Mysore,1962,3,171,DEVANAHALLI,SC,R. MUNISWAMIAH,INC,12103,1,62.98,,,,62.98
Mysore,1962,3,171,DEVANAHALLI,SC,H. V. NANJAIAH,SWA,7115,2,37.02,,,,37.02
Mysore,1962,3,172,DODABALLAPUR,GEN,A. NEELAKANTIAH,INC,9450,2,23.68,,,,23.68
Mysore,1962,3,172,DODABALLAPUR,GEN,H. MUGUVALAPPA,CPI,3804,3,9.53,,,,9.53
Mysore,1962,3,172,DODABALLAPUR,GEN,D. PAPANNA,JS,1154,4,2.89,,,,2.89
Mysore,1962,3,173,SOLUR,GEN,ALUR HANUMANTHAPPA,INC,12858,1,44.06,,,,44.06
Mysore,1962,3,173,SOLUR,GEN,K. V. NANJAPPA,PSP,8346,2,28.6,,,,28.6
Mysore,1962,3,174,NELAMANGALA,SC,K. PRABHAKAR,INC,10352,1,53.48,,,,53.48
Mysore,1962,3,175,MAGADI,GEN,C. R. RANGEGOWDA,PSP,20441,1,69.2,,,,69.2
Mysore,1962,3,175,MAGADI,GEN,T. D. MARANA,INC,9100,2,30.8,,,,30.8
Mysore,1962,3,176,RAMANAGARAM,GEN,T. MADAIAH GOWDA,INC,15517,1,54.06,,,,54.06
Mysore,1962,3,176,RAMANAGARAM,GEN,KRISHNA GOPAL,SOC,1393,4,4.85,,,,4.85
Mysore,1962,3,177,CHANNAPATNA,GEN,B. J. LINGE GOWDA,INC,22256,1,58.17,,,,58.17
Mysore,1962,3,177,CHANNAPATNA,GEN,B. K. PUTTARAMAIAH,PSP,16003,2,41.83,,,,41.83
Mysore,1962,3,178,VIRUPAKSHIPURA,GEN,K. L. SHIVALINGE GOWDA,INC,19666,1,55.36,,,,55.36
Mysore,1962,3,179,KANAKAPURA,GEN,K. G. THIMME GOWDA,INC,19492,2,48.04,,,,48.04
