State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Jharkhand,2019,4,SUCI(C),81,15048908,1952504,10,0,10,0.0,0,0.05,0.4,85,
Jharkhand,2019,4,SVKP,81,15048908,251815,1,0,1,0.0,0,0,0.15,86,
Jharkhand,2019,4,SWARAJ,81,15048908,271225,1,0,1,0.0,0,0,0.2,87,
Jharkhand,2019,4,SWRP,81,15048908,158708,1,0,1,0.0,0,0,0.13,88,
Jharkhand,2019,4,VPI,81,15048908,255498,1,0,1,0.0,0,0.01,0.38,89,
Jharkhand,2019,4,YKP,81,15048908,173618,1,0,1,0.0,0,0,0.19,90,
Jharkhand,2014,3,AAMP,81,13868225,549889,3,0,3,0.0,0,0.02,0.46,12,
Jharkhand,2014,3,ABHM,81,13868225,541366,3,0,3,0.0,0,0.03,0.75,13,
Jharkhand,2014,3,ABJS,81,13868225,197934,1,0,1,0.0,0,0,0.33,14,
Jharkhand,2014,3,AHNP,81,13868225,177346,1,0,1,0.0,0,0,0.24,15,
Jharkhand,2014,3,AIFB,81,13868225,2690123,14,0,14,0.0,0,0.27,1.41,16,ALL INDIA FORWARD BLOC
Jharkhand,2014,3,AITC,81,13868225,1769912,10,0,9,0.0,0,0.5,3.95,17,
Jharkhand,2014,3,AJSUP,81,13868225,1377892,8,5,0,62.5,6.17,3.68,37.03,5,AJSU PARTY
Jharkhand,2014,3,AKBJHP,81,13868225,1729730,11,0,11,0.0,0,0.13,1.06,18,
Jharkhand,2014,3,AMB,81,13868225,1473234,8,0,8,0.0,0,0.04,0.37,19,
Jharkhand,2014,3,APOI,81,13868225,1031328,6,0,6,0.0,0,0.06,0.75,20,
Jharkhand,2014,3,AWVP,81,13868225,192177,1,0,1,0.0,0,0.02,1.14,21,
Jharkhand,2014,3,BASAPA,81,13868225,597811,3,0,3,0.0,0,0.03,0.67,22,
Jharkhand,2014,3,BJP,81,13868225,12343138,72,37,1,51.388888888888886,45.68,31.26,35.12,1,BHARATIYA JANATA PARTY
Jharkhand,2014,3,BMUP,81,13868225,3280328,19,0,19,0.0,0,0.14,0.6,23,
Jharkhand,2014,3,BSP,81,13868225,10577367,61,1,59,1.639344262295082,1.23,1.82,2.38,6,BAHUJAN SAMAJ PARTY
Jharkhand,2014,3,BSSPA,81,13868225,177346,1,0,1,0.0,0,0,0.26,24,
Jharkhand,2014,3,BSUD,81,13868225,509113,3,0,3,0.0,0,0.03,0.72,25,
Jharkhand,2014,3,CPI,81,13868225,4273821,24,0,24,0.0,0,0.89,2.88,26,COMMUNIST PARTY OF INDIA
Jharkhand,2014,3,CPI( (LML),81,13868225,403104,2,0,2,0.0,0,0.04,1.47,27,
Jharkhand,2014,3,CPI( ML (L),81,13868225,194716,1,0,1,0.0,0,0.02,1.37,28,
Jharkhand,2014,3,CPI(M (L)L),81,13868225,2381503,13,1,11,7.6923076923076925,1.23,1.25,7.27,7,COMMUNIST PARTY OF INDIA (MARXIST-LENINIST) (LIBERATION)
Jharkhand,2014,3,CPI(ML (L)),81,13868225,3921908,23,0,23,0.0,0,0.21,0.73,29,
Jharkhand,2014,3,CPIM,81,13868225,1120764,6,0,6,0.0,0,0.05,0.66,30,
Jharkhand,2014,3,CPM,81,13868225,2113901,12,0,12,0.0,0,0.5,3.25,31,
Jharkhand,2014,3,DESP,81,13868225,515946,3,0,3,0.0,0,0.02,0.49,32,
Jharkhand,2014,3,GAAP,81,13868225,191225,1,0,1,0.0,0,0,0.25,33,
Jharkhand,2014,3,GGP,81,13868225,259553,2,0,2,0.0,0,0.02,1.21,34,
