State_Name,Year,Assembly_No,Party,Sub_Region,Total_Cand,Winners,Deposit_Lost,Avg_Winning_Margin,Strike_Rate,position
Assam,2021,15,INC,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),5,0,0,0,0.0,57
Assam,2021,15,INC,LOWER ASSAM,24,14,1,12.18,58.33,12
Assam,2021,15,INC,NORTH ASSAM,13,1,0,0.92,7.69,24
Assam,2021,15,INC,SOUTHERN ASSAM (BARAK VALLEY),11,4,1,3.38,36.36,18
Assam,2021,15,INC,UPPER ASSAM,27,5,1,0.67,18.52,22
Assam,2021,15,IND,CENTRAL ASSAM,50,0,47,0,0.0,58
Assam,2021,15,IND,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),11,0,11,0,0.0,59
Assam,2021,15,IND,LOWER ASSAM,127,0,125,0,0.0,60
Assam,2021,15,IND,NORTH ASSAM,39,0,38,0,0.0,61
Assam,2021,15,IND,SOUTHERN ASSAM (BARAK VALLEY),112,0,111,0,0.0,62
Assam,2021,15,IND,UPPER ASSAM,42,1,39,0.23,2.38,25
Assam,2021,15,JD(U),CENTRAL ASSAM,5,0,5,0,0.0,63
Assam,2021,15,JD(U),HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),3,0,3,0,0.0,64
Assam,2021,15,JD(U),LOWER ASSAM,19,0,19,0,0.0,65
Assam,2021,15,JD(U),NORTH ASSAM,3,0,3,0,0.0,66
Assam,2021,15,JD(U),SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,67
Assam,2021,15,JD(U),UPPER ASSAM,2,0,2,0,0.0,68
Assam,2021,15,Janata Party,CENTRAL ASSAM,1,0,1,0,0.0,69
Assam,2021,15,Janata Party,LOWER ASSAM,1,0,1,0,0.0,70
Assam,2021,15,LJP,CENTRAL ASSAM,1,0,1,0,0.0,71
Assam,2021,15,LJP,LOWER ASSAM,3,0,3,0,0.0,72
Assam,2021,15,LJP,UPPER ASSAM,4,0,4,0,0.0,73
Assam,2021,15,Lok Raksha Party,CENTRAL ASSAM,1,0,1,0,0.0,74
Assam,2021,15,NCP,CENTRAL ASSAM,1,0,1,0,0.0,75
Assam,2021,15,NCP,LOWER ASSAM,3,0,3,0,0.0,76
Assam,2021,15,NCP,UPPER ASSAM,4,0,4,0,0.0,77
Assam,2021,15,NOTA,CENTRAL ASSAM,19,0,0,0,0.0,78
Assam,2021,15,NOTA,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),5,0,0,0,0.0,79
Assam,2021,15,NOTA,LOWER ASSAM,40,0,0,0,0.0,80
Assam,2021,15,NOTA,NORTH ASSAM,19,0,0,0,0.0,81
Assam,2021,15,NOTA,SOUTHERN ASSAM (BARAK VALLEY),15,0,0,0,0.0,82
Assam,2021,15,NOTA,UPPER ASSAM,28,0,0,0,0.0,83
Assam,2021,15,NPP,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),4,0,4,0,0.0,84
Assam,2021,15,NPP,LOWER ASSAM,6,0,6,0,0.0,85
Assam,2021,15,NPP,UPPER ASSAM,1,0,1,0,0.0,86
Assam,2021,15,National Republican Congress,LOWER ASSAM,1,0,1,0,0.0,87
Assam,2021,15,Political Justice Party,LOWER ASSAM,3,0,3,0,0.0,88
Assam,2021,15,Political Justice Party,UPPER ASSAM,2,0,2,0,0.0,89
Assam,2021,15,RJD,UPPER ASSAM,1,0,1,0,0.0,90
Assam,2021,15,RPI(A),LOWER ASSAM,7,0,7,0,0.0,91
Assam,2021,15,Rashtriya Lok Samta Party,LOWER ASSAM,1,0,1,0,0.0,92
Assam,2021,15,Rashtriya Lok Samta Party,SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,93
Assam,2021,15,Rashtriya Lok Samta Party,UPPER ASSAM,3,0,3,0,0.0,94
Assam,2021,15,Rashtriya Ulama Council,CENTRAL ASSAM,3,0,3,0,0.0,95
Assam,2021,15,Rashtriya Ulama Council,LOWER ASSAM,3,0,3,0,0.0,96
Assam,2021,15,Rashtriya Ulama Council,SOUTHERN ASSAM (BARAK VALLEY),3,0,3,0,0.0,97
Assam,2021,15,Rashtriya Ulama Council,UPPER ASSAM,1,0,1,0,0.0,98
Assam,2021,15,Republican Party of India,LOWER ASSAM,1,0,1,0,0.0,99
Assam,2021,15,Republican Party of India,SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,100
Assam,2021,15,Republican Party of India (A),LOWER ASSAM,4,0,4,0,0.0,101
Assam,2021,15,Republican Party of India (A),SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,102
Assam,2021,15,Revolutionary Communist Party of India  (Rasik Bhatt),CENTRAL ASSAM,1,0,1,0,0.0,103
Assam,2021,15,SP,SOUTHERN ASSAM (BARAK VALLEY),2,0,2,0,0.0,104
Assam,2021,15,SUCI,CENTRAL ASSAM,1,0,1,0,0.0,105
Assam,2021,15,SUCI,LOWER ASSAM,8,0,8,0,0.0,106
Assam,2021,15,SUCI,NORTH ASSAM,6,0,6,0,0.0,107
Assam,2021,15,SUCI,SOUTHERN ASSAM (BARAK VALLEY),7,0,7,0,0.0,108
Assam,2021,15,SUCI,UPPER ASSAM,5,0,5,0,0.0,109
Assam,2021,15,Swarna Bharat Party,LOWER ASSAM,1,0,1,0,0.0,110
Assam,2021,15,The National Road Map Party of India,LOWER ASSAM,8,0,8,0,0.0,111
Assam,2021,15,UPPL,LOWER ASSAM,8,5,0,11.15,62.5,10
Assam,2021,15,UPPL,NORTH ASSAM,3,1,1,1.32,33.33,20
Assam,2021,15,Voters Party  International,LOWER ASSAM,11,0,11,0,0.0,112
Assam,2021,15,Voters Party  International,NORTH ASSAM,12,0,12,0,0.0,113
Assam,2021,15,Voters Party  International,UPPER ASSAM,3,0,3,0,0.0,114
Assam,2016,14,ABHM,CENTRAL ASSAM,1,0,1,0,0.0,24
Assam,2016,14,AGP,CENTRAL ASSAM,7,4,1,13.11,57.14,8
Assam,2016,14,AGP,LOWER ASSAM,12,4,3,9.96,33.33,12
Assam,2016,14,AGP,NORTH ASSAM,4,2,1,13.21,50.0,11
Assam,2016,14,AGP,SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,25
Assam,2016,14,AGP,UPPER ASSAM,6,4,2,2.27,66.67,6
Assam,2016,14,AICP,LOWER ASSAM,1,0,1,0,0.0,26
Assam,2016,14,AICP,NORTH ASSAM,1,0,1,0,0.0,27
Assam,2016,14,AIFB,UPPER ASSAM,1,0,1,0,0.0,28
Assam,2016,14,AITC,CENTRAL ASSAM,3,0,3,0,0.0,29
Assam,2016,14,AITC,LOWER ASSAM,9,0,9,0,0.0,30
Assam,2016,14,AITC,NORTH ASSAM,1,0,1,0,0.0,31
Assam,2016,14,AIUDF,CENTRAL ASSAM,16,2,8,1.43,12.5,21
Assam,2016,14,AIUDF,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),1,0,1,0,0.0,32
Assam,2016,14,AIUDF,LOWER ASSAM,29,6,11,1.51,20.69,16
Assam,2016,14,AIUDF,NORTH ASSAM,10,0,5,0,0.0,33
Assam,2016,14,AIUDF,SOUTHERN ASSAM (BARAK VALLEY),13,4,3,2.52,30.77,13
Assam,2016,14,AIUDF,UPPER ASSAM,5,1,4,0.15,20.0,17
Assam,2016,14,BGANP,CENTRAL ASSAM,1,0,1,0,0.0,34
Assam,2016,14,BGANP,LOWER ASSAM,6,0,5,0,0.0,35
Assam,2016,14,BGANP,NORTH ASSAM,1,0,1,0,0.0,36
Assam,2016,14,BGANP,SOUTHERN ASSAM (BARAK VALLEY),2,0,2,0,0.0,37
Assam,2016,14,BHARP,LOWER ASSAM,5,0,5,0,0.0,38
Assam,2016,14,BJP,CENTRAL ASSAM,12,8,2,11.37,66.67,7
Assam,2016,14,BJP,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),5,4,0,7.89,80.0,4
Assam,2016,14,BJP,LOWER ASSAM,21,11,5,13.4,52.38,10
Assam,2016,14,BJP,NORTH ASSAM,12,12,0,18.3,100.0,1
Assam,2016,14,BJP,SOUTHERN ASSAM (BARAK VALLEY),15,8,1,6.4,53.33,9
Assam,2016,14,BJP,UPPER ASSAM,24,17,1,11.57,70.83,5
Assam,2016,14,BOPF,LOWER ASSAM,9,8,0,8.41,88.89,3
Assam,2016,14,BOPF,NORTH ASSAM,4,4,0,18.38,100.0,2
Assam,2016,14,BVM,CENTRAL ASSAM,2,0,2,0,0.0,39
Assam,2016,14,BVM,UPPER ASSAM,3,0,3,0,0.0,40
Assam,2016,14,CPI,CENTRAL ASSAM,4,0,4,0,0.0,41
Assam,2016,14,CPI,LOWER ASSAM,2,0,2,0,0.0,42
Assam,2016,14,CPI,SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,43
Assam,2016,14,CPI,UPPER ASSAM,8,0,8,0,0.0,44
Assam,2016,14,CPI(ML)(L),CENTRAL ASSAM,1,0,1,0,0.0,45
Assam,2016,14,CPI(ML)(L),NORTH ASSAM,2,0,2,0,0.0,46
Assam,2016,14,CPI(ML)(L),UPPER ASSAM,4,0,4,0,0.0,47
Assam,2016,14,CPM,LOWER ASSAM,7,0,6,0,0.0,48
Assam,2016,14,CPM,NORTH ASSAM,4,0,4,0,0.0,49
Assam,2016,14,CPM,SOUTHERN ASSAM (BARAK VALLEY),3,0,3,0,0.0,50
Assam,2016,14,CPM,UPPER ASSAM,5,0,5,0,0.0,51
Assam,2016,14,FDLP,CENTRAL ASSAM,1,0,1,0,0.0,52
Assam,2016,14,INC,CENTRAL ASSAM,19,5,1,1.84,26.32,15
