State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Mizoram,2003,9,25,LOKICHERRA,ST,LALHMANGAIHA,MZPC,1273,3,21.18,4,M.S. DAWNGLIANA,1,8.25
Mizoram,2003,9,25,LOKICHERRA,ST,D. LALTHANKHUMA,JD(U),77,4,1.28,,,,1.28
Mizoram,2003,9,26,KAWRTHAH,ST,SAIKAPTHIANGA,INC,2459,1,41.6,2,SAIKAPTHIANGA,1,2.34
Mizoram,2003,9,26,KAWRTHAH,ST,R. C. THANGA,MNF,2229,2,37.71,1,K. SANGTHUAMA,-1,-4.73
Mizoram,2003,9,26,KAWRTHAH,ST,H. HMINGTHANZAMI,ZNP,969,3,16.39,,,,16.39
Mizoram,2003,9,26,KAWRTHAH,ST,F. DENGBUAIA,BJP,197,4,3.33,4,C. LALTHIANGHLIMA,0,0
Mizoram,2003,9,26,KAWRTHAH,ST,LALAWMPUIA KHIANGTE,JD(U),57,5,0.96,,,,0.96
Mizoram,2003,9,27,MAMIT,ST,LALTHLENGLIANA,MNF,2805,1,35.14,,,,35.14
Mizoram,2003,9,27,MAMIT,ST,JOHN ROTLUANGLIANA,INC,2638,2,33.05,2,LALHUTHANGA,0,1.82
Mizoram,2003,9,27,MAMIT,ST,K. L. BEREMA,MZPC,2494,3,31.24,1,BRIG. T. SAILO,-2,-21.11
Mizoram,2003,9,27,MAMIT,ST,HAULIANA,JD(U),46,4,0.58,,,,0.58
Mizoram,2003,9,28,PHULDUNGSEI,ST,LIANSUAMA,INC,3788,1,36.87,2,LIANSUAMA,1,0.44
Mizoram,2003,9,28,PHULDUNGSEI,ST,J. LALTHANGLIANA,MNF,3765,2,36.65,,,,36.65
Mizoram,2003,9,28,PHULDUNGSEI,ST,K. THANGZUALA,ZNP,1849,3,18,,,,18
Mizoram,2003,9,28,PHULDUNGSEI,ST,VANLALNGAIA,BJP,684,4,6.66,3,LALRAMTIAMA,-1,-3.42
Mizoram,2003,9,28,PHULDUNGSEI,ST,C. LALZAMLOVA,MZPC,96,5,0.93,1,J. LALTHANGLIANA,-4,-43.42
Mizoram,2003,9,28,PHULDUNGSEI,ST,K. LALNUNTLUANGA,JD(U),92,6,0.9,,,,0.9
Mizoram,2003,9,29,SATEEK,ST,B. LALTHLENGLIANA,MNF,3882,1,38.1,1,B. LALTHLENGLIANA,0,2.86
Mizoram,2003,9,29,SATEEK,ST,K. S. THANGA,INC,3714,2,36.45,2,K.S. THANGA,0,10.72
Mizoram,2003,9,29,SATEEK,ST,ROKHAWMTHANGA,ZNP,2509,3,24.62,,,,24.62
Mizoram,2003,9,29,SATEEK,ST,VANLALHLIRA,JD(U),69,4,0.68,,,,0.68
Mizoram,2003,9,29,SATEEK,ST,ZAILIANA,EU,15,5,0.15,,,,0.15
Mizoram,2003,9,30,SERCHHIP,ST,LAL THANHAWLA,INC,4937,1,39.54,2,LALTHANHAWLA,1,0.79
Mizoram,2003,9,30,SERCHHIP,ST,C. LALRAMZAUVA,ZNP,3538,3,28.34,,,,28.34
Mizoram,2003,9,31,LUNGPHO,ST,K. LIANZUALA,INC,2947,1,31.99,2,K. LIANZUALA,1,5.02
Mizoram,2003,9,31,LUNGPHO,ST,VANLALHLANA,MZPC,2607,2,28.3,1,VANLALHLANA,-1,-6.28
