State_Name,Assembly_No,Year,Parties_Contested,Parties_Represented
Madhya_Pradesh,15,2018,119,4
Madhya_Pradesh,14,2013,66,3
Madhya_Pradesh,13,2008,54,5
Madhya_Pradesh,12,2003,40,9
Madhya_Pradesh,11,1998,41,9
Madhya_Pradesh,10,1993,32,9
Madhya_Pradesh,9,1990,32,6
Madhya_Pradesh,8,1985,7,4
Madhya_Pradesh,7,1980,11,6
Madhya_Pradesh,6,1977,7,3
Madhya_Pradesh,5,1972,12,4
Madhya_Pradesh,4,1967,9,7
Madhya_Pradesh,3,1962,10,8
