State_Name,Year,Assembly_No,Party,Total_Cand,Winners,Deposit_Lost,Avg_Winning_Margin,Strike_Rate,position
Madhya_Pradesh,2018,15,BJP,230,109,1,4.45,47.39,2
Madhya_Pradesh,2018,15,BSP,227,2,202,0.11,0.88,4
Madhya_Pradesh,2018,15,INC,229,114,9,5.24,49.78,1
Madhya_Pradesh,2018,15,IND,1094,4,1074,0.02,0.37,5
Madhya_Pradesh,2018,15,SP,52,1,45,0.49,1.92,3
Madhya_Pradesh,2013,14,BJP,230,165,1,9.33,71.74,1
Madhya_Pradesh,2013,14,BSP,227,4,194,0.07,1.76,3
Madhya_Pradesh,2013,14,INC,229,58,11,2.23,25.33,2
Madhya_Pradesh,2013,14,IND,1090,3,1076,0.01,0.28,4
Madhya_Pradesh,2008,13,BJP,228,143,7,7.24,62.72,1
Madhya_Pradesh,2008,13,BJSH,201,5,184,0.15,2.49,4
