Assembly_No,Party_ID,MyNeta_education,MLAs_var_Party,Party_MLAs,Year,Party,pty_mla_var_perc
8,3482,Graduate,25,80,2008,INC,31.25
8,3482,Graduate Professional,17,80,2008,INC,21.25
8,3482,Others,1,80,2008,INC,1.25
8,3482,Post Graduate,10,80,2008,INC,12.5
8,3482,Unknown,12,80,2008,INC,15
8,10809,10th Pass,1,6,2008,IND,16.67
8,10809,Graduate,1,6,2008,IND,16.67
8,10809,Graduate Professional,2,6,2008,IND,33.33
8,10809,Unknown,2,6,2008,IND,33.33
8,10979,10th Pass,6,28,2008,JD(S),21.43
8,10979,12th Pass,5,28,2008,JD(S),17.86
8,10979,Graduate,10,28,2008,JD(S),35.71
8,10979,Graduate Professional,4,28,2008,JD(S),14.29
8,10979,Post Graduate,1,28,2008,JD(S),3.57
8,10979,Unknown,2,28,2008,JD(S),7.14
