State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Chhattisgarh,2018,4,PHSP(U),90,14276991,1246055,8,0,8,0.0,0,0.03,0.35,50,
Chhattisgarh,2018,4,RGOP,90,14276991,1166470,8,0,8,0.0,0,0.04,0.43,51,
Chhattisgarh,2018,4,RJSMP,90,14276991,144651,1,0,1,0.0,0,0.01,0.5,52,
Chhattisgarh,2018,4,RP(K),90,14276991,155901,1,0,1,0.0,0,0,0.13,53,
Chhattisgarh,2018,4,RPI(A),90,14276991,1122832,7,0,7,0.0,0,0.02,0.29,54,
Chhattisgarh,2018,4,RSSM,90,14276991,105693,1,0,1,0.0,0,0,0.07,55,
Chhattisgarh,2018,4,RmGP,90,14276991,178749,1,0,1,0.0,0,0,0.14,56,
Chhattisgarh,2018,4,RtJP,90,14276991,2181396,13,0,13,0.0,0,0.04,0.24,57,
Chhattisgarh,2018,4,SHS,90,14276991,6768138,41,0,41,0.0,0,0.24,0.51,58,
Chhattisgarh,2018,4,SP,90,14276991,2689282,17,0,17,0.0,0,0.15,0.82,59,
Chhattisgarh,2018,4,SS(BD),90,14276991,316361,2,0,2,0.0,0,0,0.15,60,
Chhattisgarh,2018,4,SUCI,90,14276991,300596,2,0,2,0.0,0,0.01,0.35,61,
Chhattisgarh,2018,4,SUSP,90,14276991,570799,3,0,3,0.0,0,0.01,0.17,62,
Chhattisgarh,2018,4,SWAP,90,14276991,419071,3,0,3,0.0,0,0.01,0.48,63,
Chhattisgarh,2013,3,AA S P,90,13073833,293921,2,0,2,0.0,0,0.01,0.38,5,
Chhattisgarh,2013,3,ABGP,90,13073833,1157595,7,0,7,0.0,0,0.03,0.37,6,
Chhattisgarh,2013,3,AD,90,13073833,317118,2,0,2,0.0,0,0.01,0.54,7,
