Assembly_No,Total_Candidates,No_Incumbents,Successful_Incumbents,Total_Seats,Turncoats,Successful_Turncoats,No_Recontests,First_contests,Second_contests,Multiple_contests,No_first_time_winners,First_Contest_winners,Year,Party_ID,pty_Total_Candidates,pty_Incumbents,pty_Turncoats,pty_Recontests,pty_First_contests,pty_Second_contests,pty_Multiple_contests,pty_first_time_winners,pty_First_Contest_winners,pty_Successful_Incumbents,pty_Successful_Turncoats,Party,pty_recontests_pct,Color,pty_incm_recontests_pct,hover_pty_incm_recontests_pct,pty_incm_Strike_Rate,hover_pty_incm_Strike_Rate,pty_turn_Strike_Rate,hover_pty_turn_Strike_Rate,pty_fist_time_winners_pct
7,1406,113,41,200,98,21,265,1052,218,136,127,99,1980,4519,40,0,3,5,31,7,2,0,0,0,0,JNP(SR),1.89,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/3),0
7,1406,113,41,200,98,21,265,1052,218,136,127,99,1980,11621,1,0,0,1,0,1,0,0,0,0,0,MUL,0.38,#006600,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
7,1406,113,41,200,98,21,265,1052,218,136,127,99,1980,6911,1,0,0,0,1,0,0,0,0,0,0,RPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
7,1406,113,41,200,98,21,265,1052,218,136,127,99,1980,359,3,0,0,0,3,0,0,0,0,0,0,RRP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
6,1150,86,26,200,54,44,176,923,143,84,155,122,1977,2444,10,2,0,2,5,4,1,1,1,0,0,CPI,1.14,#ff3300,2.33,2 (2.33%),0,0.0% (0/2),nan,nan% (0/0),0.65
6,1150,86,26,200,54,44,176,923,143,84,155,122,1977,14635,14,0,1,7,6,4,4,0,0,0,1,CPM,3.98,#991f00,0,0 (0.0%),nan,nan% (0/0),100,100.0% (1/1),0
6,1150,86,26,200,54,44,176,923,143,84,155,122,1977,3482,186,69,5,79,92,49,45,18,16,19,1,INC,44.89,#138808,80.23,69 (80.23%),27.54,27.54% (19/69),20,20.0% (1/5),11.61
6,1150,86,26,200,54,44,176,923,143,84,155,122,1977,10809,728,9,0,46,666,48,14,1,1,2,0,IND,26.14,#808080,10.47,9 (10.47%),22.22,22.22% (2/9),nan,nan% (0/0),0.65
6,1150,86,26,200,54,44,176,923,143,84,155,122,1977,4406,200,6,48,41,143,37,20,135,104,5,42,JNP,23.3,#602040,6.98,6 (6.98%),83.33,83.33% (5/6),87.5,87.5% (42/48),87.1
6,1150,86,26,200,54,44,176,923,143,84,155,122,1977,11621,9,0,0,0,9,0,0,0,0,0,0,MUL,0,#006600,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
6,1150,86,26,200,54,44,176,923,143,84,155,122,1977,359,1,0,0,1,0,1,0,0,0,0,0,RRP,0.57,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
6,1150,86,26,200,54,44,176,923,143,84,155,122,1977,14945,2,0,0,0,2,0,0,0,0,0,0,VHP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,4152,119,6,5,22,86,27,6,8,5,0,2,BJS,16.67,#ff9933,9.38,6 (9.38%),0,0.0% (0/6),40,40.0% (2/5),6.11
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,2444,5,1,0,1,3,1,1,2,2,1,0,CPI,0.76,#ff3300,1.56,1 (1.56%),100,100.0% (1/1),nan,nan% (0/0),1.53
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,14635,20,0,1,3,16,3,1,0,0,0,0,CPM,2.27,#991f00,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0
5,875,64,36,184,20,8,132,692,128,55,131,114,1972,3482,179,39,7,55,110,43,26,98,88,32,4,INC,41.67,#138808,60.94,39 (60.94%),82.05,82.05% (32/39),57.14,57.14% (4/7),74.81
